"","q5r1","q56","TechAttitudeMean","TechUseSocialMean","ShoppingAttitudeMean","SocialWebMean","RadioWebMean","VideoWebMean","LeaderMean","TVApp","NewsApp","Music","Entertainment","Gaming","SocialNet","ShoppingApp","OtherApps","Clusters","age"
"1169",1,4,2.2,2.25,3.72727272727273,3.75,4,3.75,2.16666666666667,0,0,1,0,1,1,0,0,"2",9
"1170",0,10,3.6,3,3.63636363636364,3.5,3,3.75,2.58333333333333,1,2,1,0,1,1,0,0,"2",8
"1171",0,10,2.8,2,4.72727272727273,2,2.75,2.5,2,0,1,1,0,1,1,1,0,"4",7
"1172",1,6,2.8,2.25,3.72727272727273,3.25,3.5,3,2.16666666666667,0,1,1,1,1,1,1,0,"4",8
"1173",0,2,2.6,3.75,2.81818181818182,2.25,3.75,2.25,2.25,1,1,1,0,0,1,0,0,"3",2
"1174",0,8,3.2,2.5,3.18181818181818,2.5,4,3,3,0,0,0,0,0,0,0,0,"3",5
"1175",1,12,3.8,2.75,4,2.25,4,2.5,2.58333333333333,0,1,1,0,0,1,1,0,"3",7
"1176",0,6,3.2,3.5,3.81818181818182,2.25,3,3,3.41666666666667,1,2,1,1,1,0,0,0,"3",2
"1177",0,1,2.6,4,3.63636363636364,2.25,2,2.75,3,1,0,0,0,0,0,0,0,"1",2
"1178",0,7,2.8,3.5,2.90909090909091,3,3.5,3,2.83333333333333,0,0,0,0,0,0,0,1,"3",4
"1179",0,14,2,2.5,2,2.5,3.5,2.5,1.91666666666667,1,0,0,1,1,1,0,0,"1",6
"1180",1,6,2.6,2.25,2.72727272727273,1.75,1.5,2,1.91666666666667,1,1,1,0,1,1,0,0,"2",2
"1181",1,4,2,2,2,1.5,1.5,1.5,1.66666666666667,1,0,1,1,1,0,1,0,"4",4
"1182",0,2,2.2,3.5,3,2.25,3.5,2.5,2.16666666666667,0,2,1,0,1,1,1,0,"2",2
"1183",1,1,3,3.25,2.18181818181818,2.5,3.5,2.5,2.5,0,0,1,1,1,1,0,0,"2",2
"1184",1,3,3.2,2,3.54545454545455,3.25,3.5,2.5,2.41666666666667,0,1,1,0,1,1,1,0,"2",3
"1185",0,2,3.2,2.75,3.18181818181818,2.75,2.25,3,2.58333333333333,0,1,0,0,1,1,0,0,"1",2
"1186",1,14,1.4,1,1.81818181818182,1,1.25,1.25,1.08333333333333,2,2,1,1,1,1,1,0,"4",5
"1187",1,5,2.8,2.75,2.54545454545455,3,4,3.25,2.25,0,0,0,0,1,1,0,0,"1",2
"1188",0,3,2.2,2,3,2.5,1.75,2,1.75,0,0,1,0,0,1,1,0,"3",2
"1189",1,5,4,3,4.27272727272727,4,4,3.25,2.75,0,0,0,0,1,0,1,1,"3",9
"1190",1,13,2.2,2.75,2.09090909090909,2,2.75,2.5,1.75,1,0,0,0,1,1,1,0,"2",7
"1191",1,10,3.2,3.75,3.36363636363636,3.25,4,4,2.75,0,0,0,0,1,1,1,0,"1",10
"1192",1,9,2.6,3,3.36363636363636,3.25,3.25,3.25,2.33333333333333,1,1,1,1,1,1,0,0,"2",9
"1193",1,14,2.8,3,4.36363636363636,2.75,3.25,2.75,2.5,0,2,1,0,0,0,1,0,"3",5
"1194",0,12,3,2.25,2.36363636363636,2.75,4,3.5,2.41666666666667,0,2,0,0,1,1,1,0,"1",3
"1195",1,7,1.6,1.25,1.90909090909091,2.5,2,2,1.41666666666667,0,2,1,1,1,1,1,0,"4",4
"1196",1,5,2.6,3,2.54545454545455,2.75,3,3.5,2.16666666666667,0,0,0,0,1,1,1,0,"1",6
"1197",0,3,2,2.5,3.45454545454545,2.5,4,3.25,1.91666666666667,0,1,1,0,1,1,0,0,"2",3
"1198",0,13,1.6,2,1.63636363636364,1.75,2.75,1.75,1.41666666666667,0,0,1,0,1,1,0,0,"2",6
"1199",1,12,2.4,3,2.63636363636364,3,2.75,3.25,2.08333333333333,0,1,0,0,0,1,1,0,"1",7
"1200",0,6,2,3.5,4.54545454545455,3.5,4,3.25,2.08333333333333,0,0,0,1,1,0,0,0,"3",2
"1201",0,8,1.2,1.5,2.27272727272727,2.5,3.5,2,1.08333333333333,1,2,0,1,1,1,1,0,"4",2
"1202",0,14,4.2,3,5.54545454545455,3.25,3.5,3.5,3.08333333333333,0,0,1,0,0,1,0,0,"1",1
"1203",0,9,1.2,2,2.72727272727273,3.25,3.5,3.25,1.25,1,0,1,0,1,1,1,0,"4",2
"1204",1,13,2.2,2,2.18181818181818,1.75,3,2.25,1.66666666666667,0,0,1,1,1,1,1,0,"4",5
"1205",1,14,2.2,2.5,1.72727272727273,2,2,2,1.91666666666667,2,2,1,1,1,1,1,0,"4",5
"1206",0,14,2.6,3.25,2.63636363636364,3,3.75,3.5,2.08333333333333,0,1,1,0,0,1,1,0,"3",6
"1207",0,8,3.2,2.75,2.81818181818182,2.75,3,2,2.5,0,0,1,0,1,1,0,0,"2",5
"1208",1,13,3.2,3.5,3.36363636363636,3.25,3.5,3.5,3.08333333333333,0,2,0,1,0,1,0,0,"1",6
"1209",1,13,2.4,2.75,2.81818181818182,2.75,2,3.25,2.25,1,2,1,1,1,1,1,0,"4",7
"1210",1,7,1.8,2,1.90909090909091,2.25,2.5,2,1.66666666666667,2,1,1,1,1,1,1,0,"4",2
"1211",0,7,3.2,3.75,3.63636363636364,3.75,3.5,3.5,3,0,1,1,0,0,1,0,0,"1",2
"1212",1,4,2.2,2.5,2,3,3.25,2.5,2.16666666666667,0,0,1,1,1,1,1,0,"4",2
"1213",1,10,2.4,3,4.18181818181818,3.5,4,2.5,2.5,0,1,1,0,0,0,0,0,"3",8
"1214",0,8,1,1,2.63636363636364,3,3.25,3.25,0.833333333333333,0,1,0,0,0,0,0,0,"3",6
"1215",1,6,1.8,2,1.54545454545455,2.75,3,3.25,1.5,2,0,1,1,1,1,1,0,"4",4
"1216",0,6,2.8,3,2.54545454545455,2,3.75,3,2.33333333333333,0,0,1,0,0,1,1,0,"3",3
"1217",1,12,2.2,1.5,2.54545454545455,2,3.75,2.25,1.58333333333333,1,2,1,1,1,1,1,0,"4",3
"1218",0,6,1.8,1.25,3,3,4,2.5,1.58333333333333,0,2,1,0,1,1,1,0,"2",4
"1219",0,4,2.4,2.75,2.18181818181818,2.75,3.25,2.75,2.16666666666667,0,1,0,0,0,1,0,0,"1",8
"1220",0,7,1.6,1.25,1.63636363636364,3.25,3.75,3.25,1.33333333333333,0,2,1,0,0,1,0,0,"3",7
"1221",0,11,2.8,2.75,2.54545454545455,3,3.5,3.5,2.16666666666667,0,1,0,0,0,1,0,0,"1",6
"1222",1,5,2.8,2.25,3.90909090909091,1.25,2.75,1.5,2.08333333333333,2,2,0,0,1,1,1,0,"4",3
"1223",0,1,3,3.25,2,2,2,2,2.58333333333333,0,0,1,1,1,0,0,0,"3",2
"1224",0,2,1,1,1,1.5,3,3.75,0.833333333333333,0,0,0,0,1,0,1,0,"3",3
"1225",0,12,1.8,1.5,1.36363636363636,1.25,1.5,1.75,1.16666666666667,2,0,1,1,1,0,1,0,"4",3
"1226",0,6,2.6,2,3.72727272727273,3.25,3.75,3,2.08333333333333,0,0,1,1,1,1,0,0,"2",2
"1227",1,12,1,1,1,1,1,1,0.833333333333333,2,2,1,1,1,1,1,0,"4",2
"1228",1,13,2.8,2.25,3.27272727272727,2.5,3.25,2.75,2.16666666666667,0,1,1,0,1,1,1,0,"2",6
"1229",1,10,2,1.75,2.72727272727273,2.75,3.75,2.5,1.58333333333333,0,1,0,0,0,1,1,0,"3",3
"1230",0,12,3.8,2.75,2.81818181818182,1.5,3,2.5,2.41666666666667,0,1,0,1,1,1,1,0,"4",8
"1231",1,6,3,3.75,4.27272727272727,3.25,4,3.75,2.91666666666667,0,1,0,1,1,1,0,0,"1",2
"1232",1,6,2.6,3,3.81818181818182,3.25,3.75,3.5,2,0,0,0,0,0,1,0,0,"1",6
"1233",0,12,3,3,3.09090909090909,1.75,4,3,2.5,0,1,0,1,1,0,0,0,"3",4
"1234",0,7,3.6,4,4.18181818181818,3.25,4,4,3.08333333333333,0,0,0,0,0,0,0,0,"3",11
"1235",0,12,1.4,1,1.72727272727273,2,2.5,2.75,0.833333333333333,1,0,1,0,1,0,0,0,"3",9
"1236",0,12,3,2.75,3.27272727272727,2.25,3.25,2.25,2.08333333333333,0,1,0,0,1,1,0,1,"3",6
"1237",0,5,2.2,2.25,3.45454545454545,4,4,3,1.83333333333333,0,0,0,0,0,0,0,0,"3",8
"1238",0,6,4.8,2.75,2.45454545454545,2.5,3,2.75,2.33333333333333,2,1,0,1,0,0,1,0,"3",9
"1239",0,8,2.4,2.5,3,2.5,3.25,2.25,2.16666666666667,0,2,1,0,0,1,1,0,"3",5
"1240",1,10,1.4,1.25,2.90909090909091,1.75,3.25,2,1.08333333333333,0,0,1,0,1,1,0,0,"2",3
"1241",1,5,2.2,2,3.45454545454545,2.75,3,2.5,1.83333333333333,1,2,1,0,0,1,0,0,"1",4
"1242",0,6,3.2,2.75,4.36363636363636,3.25,4,3.75,2.83333333333333,0,0,0,0,1,1,0,0,"1",4
"1243",0,10,3.2,2.75,4.54545454545455,3,1.75,2.25,2.33333333333333,1,0,0,0,0,0,0,0,"3",7
"1244",1,14,2,2.5,2.90909090909091,2.5,3.25,2.75,2.16666666666667,0,2,1,1,1,1,0,0,"2",8
"1245",0,3,2.8,2,2.36363636363636,3.25,3.25,2,2.25,1,2,0,1,1,1,1,0,"4",2
"1246",0,14,3.4,3.25,3.45454545454545,3,3,3,2.58333333333333,0,1,0,1,0,0,1,0,"3",4
"1247",0,11,2.4,1,1.54545454545455,3.25,2.25,3.25,1.41666666666667,1,1,0,0,1,1,1,0,"1",6
"1248",0,14,1,1,4.63636363636364,1.75,1,1.75,0.833333333333333,0,0,0,1,0,0,0,0,"4",4
"1249",0,12,1.6,2.25,3.18181818181818,2.25,3,2,1.58333333333333,1,2,1,1,1,1,1,1,"3",5
"1250",0,10,3.2,2,3.63636363636364,2,3.25,2.75,2.16666666666667,0,2,1,0,1,1,0,0,"2",6
"1251",1,12,1.8,2.5,3,3,3.75,2.5,1.91666666666667,1,0,1,0,1,0,0,0,"3",3
"1252",0,14,4.2,3.25,2,2.5,4,2.5,3.41666666666667,0,0,1,0,1,1,1,0,"1",2
"1253",1,8,2.2,2,2.54545454545455,3,2.75,2.5,1.66666666666667,0,2,1,0,1,1,0,0,"2",3
"1254",1,12,2.8,2.75,2.27272727272727,1.75,3.25,1.75,2.16666666666667,0,2,0,1,1,1,1,0,"2",5
"1255",1,14,3.2,3.25,2.45454545454545,3.25,3.25,3.5,2.66666666666667,0,1,1,0,1,1,1,0,"2",5
"1256",0,14,2.4,3,4.36363636363636,3.5,4,3.5,2.58333333333333,0,1,1,0,0,1,0,0,"3",8
"1257",1,2,1,1,1,1.5,1.5,1,0.833333333333333,1,1,1,1,1,1,0,0,"4",3
"1258",0,1,1,3.75,4.18181818181818,2.25,2.75,2.75,1.83333333333333,0,0,1,1,0,0,1,0,"3",2
"1259",0,4,2.8,3.75,3.63636363636364,2.25,3,2.25,2.83333333333333,1,1,0,1,0,1,1,0,"1",2
"1260",1,5,4.2,2.75,4.54545454545455,2.25,4,3.5,2.25,0,2,0,0,1,1,0,1,"3",9
"1261",0,10,3.8,3,3,2.75,3.75,3,2.58333333333333,0,1,1,1,1,1,1,0,"4",6
"1262",1,7,4,2.25,2.36363636363636,1,1,1,2.5,2,2,1,1,1,0,1,0,"4",5
"1263",1,4,2.4,2.25,3.09090909090909,2,3.5,1.75,1.91666666666667,0,1,0,1,1,1,0,0,"1",2
"1264",1,8,4,2.75,3.36363636363636,3,3.25,2.75,3,0,0,1,0,1,1,0,0,"2",6
"1265",0,4,3.2,3,2.36363636363636,2.25,3,2.5,2.5,0,0,1,1,1,1,1,0,"4",2
"1266",1,6,2.4,3.5,4.09090909090909,3.25,3.25,3,2.25,0,2,0,0,0,1,0,0,"1",2
"1267",0,6,3,3,1.81818181818182,2.5,3,1.75,2.5,0,1,0,0,1,1,0,0,"1",3
"1268",1,1,2.2,5,2,3.25,3.25,2.75,3,0,0,1,0,1,1,0,1,"3",1
"1269",0,7,2,1.75,2.27272727272727,2,3,2.5,1.41666666666667,0,2,0,1,1,1,0,0,"1",2
"1270",1,7,2.6,2.25,3.09090909090909,2.5,3.25,2.5,2.08333333333333,0,0,1,1,0,1,0,0,"1",5
"1271",0,9,1.4,2,2.36363636363636,3.25,3.25,3.5,1.33333333333333,0,0,1,1,1,1,1,0,"4",2
"1272",1,10,2.8,3.5,3.36363636363636,3.25,3.5,3.5,2.91666666666667,0,0,1,1,0,1,1,0,"1",2
"1273",0,6,2.8,2,3.54545454545455,3.75,2.75,2.75,2.33333333333333,0,2,1,0,1,0,0,0,"3",6
"1274",0,7,3.6,3.75,3.63636363636364,3.25,3.75,3,2.66666666666667,0,1,0,1,1,1,0,0,"1",2
"1275",1,13,1.8,4.25,3.27272727272727,3.25,3,3.5,2.5,0,0,0,0,1,1,0,0,"1",7
"1276",0,3,4,1.5,3,2.5,3.5,2.75,2,0,0,1,1,0,1,1,0,"1",3
"1277",1,9,3.6,4.75,5.72727272727273,3,4,2.5,3.91666666666667,0,0,1,0,0,0,0,0,"1",1
"1278",0,4,2,2.25,2.36363636363636,3,3.75,2.75,1.66666666666667,0,0,1,0,1,1,0,0,"2",2
"1279",1,10,1.4,1.5,1.72727272727273,1.75,2,1,1.25,2,1,1,1,1,0,1,0,"4",2
"1280",1,8,2.8,2.25,1.90909090909091,2,2.5,1.75,2,2,2,1,1,1,1,1,0,"4",2
"1281",1,9,2.2,2.5,2.72727272727273,3.25,3.25,2.75,2.16666666666667,0,0,1,1,1,1,0,0,"2",6
"1282",0,6,1,1,1.36363636363636,1.5,2.25,2.5,0.833333333333333,0,0,1,0,1,1,0,0,"4",6
"1283",1,4,1.4,2.75,2.63636363636364,2,3.75,2.5,1.75,1,2,1,1,1,0,0,0,"4",3
"1284",1,14,3.8,2.25,3.18181818181818,2,4,3.25,3,0,0,1,0,1,1,0,0,"2",3
"1285",1,4,2,2,2,1.75,2,2.25,1.66666666666667,2,2,1,1,1,1,1,0,"4",2
"1286",0,1,2.4,2.5,1.81818181818182,3.25,3.25,2.75,1.41666666666667,0,1,1,1,1,1,0,0,"2",2
"1287",1,12,3.2,2.25,3.90909090909091,2.75,2.75,2.5,2.16666666666667,1,2,1,1,1,1,0,0,"2",7
"1288",1,6,3,2,2.72727272727273,2,2,1.75,1.66666666666667,0,0,1,0,1,1,0,0,"2",10
"1289",1,6,1,1,2.81818181818182,4,3.25,2.5,0.833333333333333,0,0,0,1,1,1,0,0,"4",2
"1290",0,8,1.6,1.25,3.72727272727273,3.5,4,2.5,1.5,0,0,1,0,1,1,0,0,"2",6
"1291",1,7,2.2,3,3.72727272727273,4,4,3.25,2.41666666666667,0,0,0,0,0,0,0,0,"3",10
"1292",1,7,3.2,3.25,3.45454545454545,3,2.5,2.75,2.66666666666667,0,0,1,0,0,1,0,1,"3",5
"1293",0,8,3.8,3.75,3.09090909090909,2.5,3.25,2,3.33333333333333,0,0,1,0,0,0,0,0,"3",2
"1294",1,3,3,2.75,2.81818181818182,3,2.5,3,2.41666666666667,0,1,0,0,1,1,0,0,"1",2
"1295",1,14,3.4,2.5,1.45454545454545,1,1.5,1.25,2.16666666666667,1,0,0,0,0,0,0,0,"3",3
"1296",0,8,1,2.25,1,1.75,2.5,3.25,1.25,0,2,1,1,1,1,1,0,"4",3
"1297",0,4,2.4,3,3.90909090909091,3.25,3.5,2.5,2.08333333333333,0,0,1,1,1,1,1,0,"4",5
"1298",1,12,2.8,3,2.72727272727273,2.5,3,2,2.41666666666667,1,1,1,0,0,1,0,0,"1",4
"1299",0,4,2.6,4,3.63636363636364,3.25,3.25,4,2.83333333333333,0,0,1,0,0,1,0,0,"1",3
"1300",1,10,1.6,3,2.27272727272727,3,2.5,3.25,1.91666666666667,0,2,1,1,1,1,1,1,"3",3
"1301",0,5,2.4,2.5,3.45454545454545,2,4,3,1.75,0,1,1,0,0,1,0,1,"3",5
"1302",1,8,2,3,2.81818181818182,2,2.75,1.5,2.16666666666667,0,1,1,0,1,1,0,0,"2",3
"1303",0,7,3.4,3,2.81818181818182,3.25,3.5,3.5,2.25,0,1,1,0,0,0,0,0,"3",10
"1304",1,9,2.4,3.25,2.63636363636364,4,3.25,3.25,2.75,0,0,0,1,1,0,0,0,"3",6
"1305",1,5,3.2,2.5,3,2.5,3.5,2.5,1.91666666666667,0,1,1,0,1,1,1,0,"2",6
"1306",1,2,2,2,3.09090909090909,3,2.75,3.25,1.83333333333333,0,0,1,1,1,1,0,0,"2",3
"1307",1,11,3,3,3,3.25,3.75,3.5,2.5,0,2,0,0,1,1,0,0,"1",6
"1308",1,5,2.4,1.75,1.81818181818182,2,2.25,2,1.66666666666667,0,2,1,1,1,1,0,0,"2",2
"1309",0,8,2.4,3,4,3.5,3.25,3.25,2.33333333333333,0,2,1,1,1,0,1,0,"3",6
"1310",0,1,3,3.25,3.54545454545455,2.5,3.75,1.25,2.41666666666667,0,1,1,1,0,1,1,1,"3",7
"1311",0,12,1.6,1.5,2.09090909090909,2,2.5,2.5,1.16666666666667,2,0,1,0,1,1,1,0,"4",5
"1312",0,8,3,3.75,2.81818181818182,2.5,3.5,1.75,2.25,0,1,0,1,1,0,1,0,"3",8
"1313",1,6,1.6,2,2.81818181818182,3.25,3.25,3.25,2,0,0,0,0,1,1,1,0,"1",2
"1314",1,7,2.8,2.75,2.18181818181818,2.25,2.25,1.75,2.33333333333333,0,1,0,0,1,1,0,0,"1",2
"1315",0,9,1,1,1,2,2.5,1.75,0.833333333333333,1,1,1,0,1,1,0,0,"4",2
"1316",0,14,2.8,2.75,3,3,3.5,3.5,1.5,0,2,0,1,1,1,0,0,"1",9
"1317",1,4,2.6,3.5,2.45454545454545,3.25,3.25,3,2.5,0,0,0,0,1,1,1,0,"1",5
"1318",0,9,3,2.25,3,3.25,4,3,1.83333333333333,0,1,1,1,1,1,0,0,"2",3
"1319",1,5,2.4,2.25,2.18181818181818,3.25,3,3.5,1.83333333333333,1,2,1,0,1,1,1,0,"2",3
"1320",0,14,2,2,2,2,2,2,1.58333333333333,2,2,0,0,0,1,1,0,"4",4
"1321",1,14,2.6,2.25,2.27272727272727,3,3,3.5,1.83333333333333,0,1,1,1,1,1,1,0,"4",8
"1322",0,12,1.6,1,3.90909090909091,2.75,3.75,2,1,0,0,1,1,1,1,0,0,"2",8
"1323",0,12,3.4,2.5,3.09090909090909,3,3,2.25,2.5,1,2,1,0,1,1,0,0,"2",5
"1324",0,9,1.6,2.25,1.45454545454545,1,1.5,1.25,1.5,1,2,0,1,1,1,0,0,"4",3
"1325",1,12,2.8,3.5,3.72727272727273,3.75,3.25,3.25,2.66666666666667,0,0,0,0,1,0,0,0,"3",6
"1326",0,2,3.2,3,3.72727272727273,3.25,3.5,3.75,2.75,1,0,1,0,0,1,0,0,"1",7
"1327",0,9,4,4,3.81818181818182,3,3.25,3.5,2.91666666666667,0,1,1,0,1,1,1,0,"2",10
"1328",0,6,1.8,3.25,2.27272727272727,2,2.25,2.5,2.16666666666667,0,2,1,0,0,1,0,0,"3",4
"1329",1,9,3.2,3.25,4,2.5,3.5,2.5,2.75,1,2,1,1,1,1,1,0,"4",9
"1330",1,4,3,3.25,2.72727272727273,2,1.5,2.5,2.33333333333333,0,0,0,0,0,0,1,0,"1",2
"1331",1,13,3,3.5,1.27272727272727,2.25,1.75,1.5,2.83333333333333,2,0,0,0,0,0,0,0,"3",1
"1332",0,14,2.8,2.25,3.81818181818182,2,3.25,2.25,2,1,2,1,1,1,1,1,0,"4",7
"1333",0,6,3.4,4,2.90909090909091,3,3.25,3.75,3.16666666666667,0,0,0,1,1,1,0,0,"1",4
"1334",1,14,2.2,2.75,1.54545454545455,2.5,3.25,2.75,1.91666666666667,0,0,1,1,1,1,1,1,"3",3
"1335",0,8,3.2,3.75,4.45454545454545,3.25,3.75,3,3,0,1,1,1,1,1,0,0,"2",5
"1336",1,2,1,1,1,1,1,1,0.833333333333333,2,1,1,0,0,1,1,0,"4",2
"1337",1,11,3.6,2,2.18181818181818,1.75,2.5,1.5,2.33333333333333,1,2,1,1,1,1,1,0,"4",2
"1338",1,7,2.2,3.25,4.09090909090909,3.25,4,2.5,2.58333333333333,0,1,1,1,1,1,0,0,"2",1
"1339",1,1,3,3,3,2,2,2,2.5,0,1,0,0,0,0,0,0,"1",4
"1340",1,9,1.8,2.75,2,1.75,2,2,2.16666666666667,2,1,1,0,1,1,1,0,"4",4
"1341",0,12,2.8,3,2.90909090909091,3,3.5,3.5,2.5,0,0,0,0,0,0,0,0,"3",8
"1342",1,14,3.4,2.5,4,3,3.5,3.5,2.08333333333333,0,1,1,0,1,1,1,0,"2",7
"1343",1,8,2.4,2.25,2,4,3.25,2.5,1.83333333333333,2,2,1,1,1,0,1,0,"4",9
"1344",1,10,2.6,2.5,3.54545454545455,3.5,3.75,3.5,2,1,1,1,0,1,1,1,0,"2",5
"1345",1,9,1.6,1,1.18181818181818,2.5,2,2,1.08333333333333,2,2,1,1,1,1,1,0,"4",5
"1346",1,9,2.6,2,3.27272727272727,2.75,3.25,3.25,1.66666666666667,0,1,1,0,1,1,0,0,"2",5
"1347",0,14,3.6,4,4.18181818181818,4,4,3.5,3.33333333333333,0,2,1,0,1,0,0,0,"3",10
"1348",1,1,2.6,2.75,2.81818181818182,2.5,3,2.25,2,0,0,1,0,1,1,1,0,"2",2
"1349",0,14,2.8,2.5,4.45454545454545,3.25,3.5,2.5,2.58333333333333,1,1,1,1,0,0,0,1,"3",11
"1350",0,3,2.8,2.25,1.63636363636364,2.5,4,3,1.75,1,2,0,0,1,1,1,0,"1",4
"1351",0,3,1.4,2.25,2.63636363636364,2.5,2.75,3.5,1.41666666666667,1,2,1,0,1,1,0,0,"2",2
"1352",1,8,3.2,2,1.54545454545455,3.25,3.5,3.5,2.25,0,0,0,0,1,1,0,1,"3",3
"1353",0,5,3.2,3,3.63636363636364,2,3.25,3.25,2.66666666666667,0,1,1,0,1,0,1,0,"3",8
"1354",1,8,2.8,3.5,2.27272727272727,3,2,1.5,2.5,2,2,1,1,1,0,1,0,"4",5
"1355",1,11,2,2,2.36363636363636,1.75,2.5,2.5,1.66666666666667,0,1,1,0,1,1,0,0,"2",3
"1356",1,8,2.6,2,2.90909090909091,1.5,2.5,1.5,2.08333333333333,1,1,1,0,1,1,0,0,"2",3
"1357",1,7,2.4,1.5,3.09090909090909,3.25,3.25,3,1.58333333333333,1,2,0,0,0,1,1,1,"3",3
"1358",1,4,1.6,1.25,2,3.25,2.5,2.5,1.08333333333333,0,0,0,0,0,0,0,0,"3",7
"1359",1,1,1,1,1,1,1,1,0.833333333333333,2,2,1,1,1,1,1,0,"4",3
"1360",0,9,1.8,1.5,1.45454545454545,1.75,3,2.25,2,1,0,1,1,1,1,1,0,"4",4
"1361",1,5,2.4,2.5,2.36363636363636,3,2.5,2.75,1.91666666666667,2,0,1,1,1,1,0,0,"2",2
"1362",1,4,1.4,1.5,1.36363636363636,2.75,2.75,3.25,1.33333333333333,0,0,1,0,1,0,0,0,"3",1
"1363",1,6,2.2,2.5,2.72727272727273,1.75,2.75,1.75,1.91666666666667,1,1,1,1,1,1,1,0,"4",2
"1364",0,11,3.2,2.5,2.63636363636364,1.75,2.25,2.5,2.08333333333333,1,1,1,1,1,1,0,0,"4",2
"1365",0,5,2.2,1,1.81818181818182,1.75,2.5,2.25,1.58333333333333,2,1,1,1,1,1,1,0,"4",5
"1366",0,6,1.6,1.75,2.09090909090909,2.75,3.5,2.75,1.41666666666667,0,0,0,1,1,1,0,0,"1",2
"1367",0,5,1.6,2,1.45454545454545,2.75,3,2.25,1.33333333333333,0,0,1,1,1,0,0,0,"3",2
"1368",1,9,2.8,3,3,2,2,2,2.41666666666667,1,0,0,1,1,0,0,0,"3",3
"1369",1,11,3,2.75,2.45454545454545,3.25,3.75,2.75,2.66666666666667,0,0,1,0,1,1,1,0,"2",6
"1370",0,4,3.4,3.75,3.90909090909091,2.75,4,3.75,2.58333333333333,0,0,0,0,0,0,0,1,"3",10
"1371",0,7,1.6,2.5,2.54545454545455,1.5,2.5,2.25,1.58333333333333,1,0,0,1,1,0,0,0,"3",2
"1372",1,7,2.4,2.25,1.54545454545455,3,4,3.5,1.83333333333333,0,0,0,0,1,1,1,0,"1",3
"1373",0,12,3,3.5,3.36363636363636,4,3.75,3,3.16666666666667,1,0,1,1,1,0,1,0,"3",6
"1374",0,6,3.2,3.25,2.72727272727273,2.5,3.25,2.75,2.66666666666667,0,2,1,1,1,1,1,0,"4",5
"1375",0,1,2.6,2.25,2.81818181818182,2.5,3.25,2.5,2,0,0,1,1,1,1,0,0,"2",2
"1376",0,11,3,3,2.54545454545455,3,3,3.25,1.91666666666667,1,2,0,1,1,1,1,0,"4",6
"1377",0,1,2.6,3,2.81818181818182,3.25,4,3.5,2.33333333333333,0,0,0,0,0,0,0,0,"3",3
"1378",1,2,1.8,2,1.63636363636364,2.25,2.25,3,1.33333333333333,0,2,0,1,1,1,1,0,"4",2
"1379",1,6,2,2,2,1.5,1.5,2.5,1.66666666666667,0,1,1,0,0,0,1,0,"3",7
"1380",1,12,2.2,1.75,3,1.75,3.25,2.5,1.75,0,0,1,0,1,1,0,0,"2",5
"1381",1,11,3,2.5,3.72727272727273,3.25,3.25,2.75,2.5,0,0,1,0,1,1,0,0,"2",4
"1382",1,7,3.4,2,2.90909090909091,2.75,3.25,2.5,1.83333333333333,0,1,1,0,1,1,0,0,"2",4
"1383",0,5,3,3,3.27272727272727,2.5,3,2.5,2.5,1,0,0,0,1,0,0,0,"3",2
"1384",1,5,2.4,2.5,3.36363636363636,3.25,2.75,3.25,2.16666666666667,0,1,0,0,1,1,1,0,"1",5
"1385",1,12,2.6,3.75,3.36363636363636,2.75,4,3.5,2.25,0,0,0,0,1,1,0,0,"1",4
"1386",0,4,3.4,3.5,2.90909090909091,3.25,3.25,3.5,2.66666666666667,0,0,1,0,1,0,1,0,"3",3
"1387",1,13,2,2.25,2.09090909090909,3.25,3.5,3,1.66666666666667,0,0,1,0,0,1,1,0,"3",4
"1388",0,5,2,2.25,2,1.25,1.25,1.25,1.66666666666667,1,1,1,1,1,1,0,0,"4",2
"1389",0,1,1,1,1,3.25,3.75,3.25,0.833333333333333,2,1,1,1,1,1,0,0,"4",2
"1390",1,12,3.6,3.5,3.09090909090909,1.75,3.75,1.75,2.58333333333333,0,1,1,0,1,1,0,0,"2",6
"1391",1,5,3,3.5,2.90909090909091,3.25,4,3.5,2.41666666666667,0,0,0,0,0,1,0,0,"1",11
"1392",1,14,2.6,1.5,1.90909090909091,2.25,3.25,2,1.66666666666667,0,2,1,1,1,1,1,0,"4",6
"1393",1,8,2.8,2,3.36363636363636,3.25,2.75,3.25,2.16666666666667,0,1,0,0,0,1,0,0,"1",8
"1394",0,10,3.2,4.5,4.36363636363636,3.25,4,3.25,2.91666666666667,0,1,1,1,1,1,1,0,"2",7
"1395",1,7,2.2,3.5,2.90909090909091,2,3.5,2.75,2.33333333333333,0,1,1,0,1,1,1,0,"2",3
"1396",0,6,3,3,3.36363636363636,3.25,2.5,2.5,2.58333333333333,0,2,1,1,1,0,1,1,"3",3
"1397",0,4,3.2,3.5,3.09090909090909,3.25,4,3.25,2.91666666666667,0,0,1,0,0,0,1,0,"3",3
"1398",0,3,2.2,3,2.18181818181818,1.75,1,2.25,2.08333333333333,1,1,1,1,1,1,1,0,"4",6
"1399",0,7,2.2,2.25,2.18181818181818,2.75,2,1.75,2,1,0,1,1,1,1,0,0,"2",3
"1400",0,11,2.8,2.75,3.45454545454545,3.75,3.25,3,2.16666666666667,1,1,1,0,1,0,1,0,"3",4
