"caseID","q1","q2r1","q2r2","q2r3","q2r4","q2r5","q2r6","q2r7","q2r8","q2r9","q2r10","q4r1","q4r2","q4r3","q4r4","q4r5","q4r6","q4r7","q4r8","q4r9","q4r10","q4r11","q5r1","q11","q12","q13r1","q13r2","q13r3","q13r4","q13r5","q13r6","q13r7","q13r8","q13r9","q13r10","q13r11","q13r12","q24r1","q24r2","q24r3","q24r4","q24r5","q24r6","q24r7","q24r8","q24r9","q24r10","q24r11","q24r12","q25r1","q25r2","q25r3","q25r4","q25r5","q25r6","q25r7","q25r8","q25r9","q25r10","q25r11","q25r12","q26r18","q26r3","q26r4","q26r5","q26r6","q26r7","q26r8","q26r9","q26r10","q26r11","q26r12","q26r13","q26r14","q26r15","q26r16","q26r17","q48","q49","q50r1","q50r2","q50r3","q50r4","q50r5","q54","q55","q56","q57"
829,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,3,5,1,4,4,1,4,1,1,4,4,1,4,1,5,1,1,1,1,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,3,1,1,1,1,3,1,3,1,1,6,6,6,6,1,3,3,4,1,1,0,0,0,0,1,2,6,2
1220,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,3,1,3,4,2,4,1,2,4,1,3,2,3,6,4,2,6,2,4,3,6,6,3,2,1,2,1,1,2,3,6,2,1,1,6,2,3,4,2,2,3,5,3,3,2,5,4,5,2,2,2,4,3,5,1,0,1,0,0,0,2,2,8,1
1095,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,2,6,4,4,1,3,4,3,4,4,1,4,4,1,6,5,2,1,3,1,3,2,2,2,2,2,3,1,1,1,2,4,1,2,3,3,4,3,1,1,2,2,4,1,4,2,5,6,5,1,3,1,5,3,2,2,1,0,0,0,0,1,2,7,2
634,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,NA,2,6,1,3,3,1,2,1,4,4,1,3,4,1,2,1,1,2,2,1,2,2,1,3,3,3,2,2,2,1,2,5,2,2,2,2,3,4,6,3,3,2,6,5,3,6,4,6,6,6,3,6,6,3,3,3,0,1,0,0,0,1,2,2,2
105,5,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,NA,4,6,1,2,4,4,4,1,3,4,4,4,4,2,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,1,1,1,2,3,3,1,1,1,1,6,6,1,1,1,1,2,1,0,0,1,1,0,1,2,4,2
1036,4,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,6,1,4,4,1,1,4,4,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,4,2,2,3,2,2,3,4,4,1,3,1,4,3,2,4,3,2,3,4,5,2,3,4,2,1,0,0,0,0,3,2,7,2
45,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,NA,4,3,1,4,4,4,4,1,4,4,4,4,4,1,1,1,1,6,3,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,6,4,3,3,3,3,3,3,3,3,2,2,2,3,3,2,3,6,1,0,1,0,0,0,1,2,7,2
472,2,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,4,5,1,1,1,1,2,1,1,2,1,1,4,1,1,1,1,6,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,3,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,4,3,1,0,0,0,0,1,2,10,1
1370,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,4,5,2,4,4,4,4,3,4,4,3,4,4,4,6,6,6,1,6,3,4,6,2,3,1,4,6,6,4,5,1,6,2,1,3,6,3,3,6,1,4,6,2,4,2,6,3,6,3,6,6,1,3,5,4,3,1,0,0,0,0,1,2,1,NA
417,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,NA,2,6,3,4,4,4,4,3,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,4,4,4,4,4,3,3,4,4,3,4,3,4,4,3,4,4,3,4,4,4,2,0,0,1,0,0,1,2,5,1
1832,4,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,4,2,1,4,4,3,4,2,4,4,4,2,4,1,3,2,1,2,6,2,1,4,3,1,1,2,3,1,2,2,1,6,3,3,2,3,2,2,2,2,3,4,3,2,2,1,2,6,1,2,2,1,2,3,2,2,1,0,0,0,0,1,2,6,2
353,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,6,1,4,4,2,4,1,4,4,1,4,4,4,1,1,1,1,3,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,1,2,2,3,2,2,3,2,3,1,2,2,2,2,3,1,2,2,2,4,0,0,0,1,0,6,1,7,2
1744,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,3,4,1,4,4,4,4,2,4,4,4,2,4,4,6,1,1,2,1,1,1,1,3,1,1,3,1,1,1,1,1,5,1,1,2,1,1,3,1,1,2,1,2,4,4,1,3,6,3,1,1,2,1,1,6,3,1,0,0,0,0,1,2,1,2
941,4,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,NA,2,4,1,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,3,1,2,2,1,1,2,3,1,1,1,1,1,4,1,2,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,2,1,3,2,4,2,1,0,0,0,0,1,2,9,2
2286,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,3,5,1,4,4,2,4,2,2,2,3,4,4,3,3,1,1,5,5,1,1,1,6,1,1,1,2,2,1,2,1,5,3,2,2,2,1,2,2,3,2,3,2,2,2,2,1,3,2,3,1,2,2,2,4,1,0,1,0,1,0,1,1,11,1
824,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,2,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,2,3,4,3,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4,2,3,4,3,4,4,3,1,0,0,0,0,1,1,2,9,1
765,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,NA,2,6,1,4,4,4,4,2,4,4,2,4,4,1,6,1,2,4,5,4,3,3,3,3,4,2,2,5,3,3,3,6,2,5,3,2,2,5,6,1,5,4,6,6,6,6,3,4,6,6,6,4,6,3,3,1,0,0,0,0,1,1,2,6,1
1791,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,3,4,1,3,4,2,4,1,4,4,4,4,3,4,2,1,1,3,6,1,1,1,5,2,5,3,1,5,1,1,3,4,1,4,1,2,1,1,5,1,3,3,1,6,2,6,3,6,3,1,4,2,5,6,4,2,1,0,0,0,0,1,2,1,1
1905,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,3,5,4,4,4,4,4,1,4,4,4,2,4,1,1,1,6,3,5,1,1,1,3,1,1,1,3,4,1,3,1,6,1,3,1,3,3,1,3,3,6,4,2,3,4,1,3,6,2,6,3,3,4,3,3,3,1,0,0,0,0,1,2,11,2
1292,11,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,4,5,1,4,4,4,4,2,4,4,4,4,2,4,5,2,3,5,2,2,1,2,6,2,2,2,2,2,3,2,2,6,3,2,2,2,2,3,5,4,6,5,5,5,5,5,2,3,2,5,4,2,3,4,5,1,0,0,0,0,1,1,2,8,NA
1170,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,NA,1,3,1,1,2,2,3,1,1,3,1,1,3,2,1,1,5,3,2,2,3,2,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,6,2
1910,3,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,4,4,2,3,4,4,4,2,4,4,4,4,4,1,6,1,5,1,2,2,1,3,3,1,6,2,3,4,2,5,5,2,3,5,3,3,1,5,5,1,5,2,4,5,2,2,2,6,1,6,2,3,3,2,1,1,0,1,1,0,0,1,2,2,2
555,2,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,3,3,2,1,1,2,2,0,1,0,0,0,1,1,2,1
2280,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,4,1,3,4,2,1,1,4,3,3,3,2,1,2,2,2,4,3,1,2,2,4,2,3,3,2,2,2,2,2,5,2,2,2,1,2,3,3,2,2,3,3,3,2,2,2,5,3,3,3,2,2,3,4,2,1,0,0,0,0,1,2,5,1
1127,2,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,2,2,1,1,1,4,3,1,2,1,2,3,3,3,2,1,2,1,2,3,2,2,3,1,1,1,4,1,1,1,5,3,2,1,1,3,1,1,3,3,3,2,3,2,2,2,2,5,1,1,2,3,1,1,2,1,1,0,0,0,0,1,2,5,2
217,3,0,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,4,3,1,1,3,3,1,1,2,3,1,3,1,1,3,1,2,5,1,2,1,2,3,2,2,2,1,1,1,1,2,6,3,5,1,1,2,3,1,3,4,2,4,3,4,1,5,1,3,1,3,2,2,1,3,2,0,0,1,0,0,2,2,1,1
1011,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,2,1,1,2,1,4,4,4,4,1,4,1,2,4,2,2,5,3,1,2,2,5,2,3,2,3,4,2,3,2,5,1,3,2,2,2,3,3,1,2,3,3,3,4,3,2,2,3,2,3,2,2,3,4,1,0,0,1,1,0,1,2,12,1
589,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,1,3,2,4,4,3,4,2,4,4,3,4,4,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,4,3,2,3,3,4,3,4,4,3,3,4,3,3,3,3,4,1,0,0,1,0,0,1,2,11,2
1524,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,4,4,1,3,4,2,4,1,4,2,4,1,3,3,5,1,1,5,5,2,1,1,6,1,1,1,1,4,2,2,2,6,2,5,4,1,2,3,4,5,5,5,5,5,3,2,2,6,2,5,5,5,5,2,4,1,1,0,0,0,0,1,2,12,2
2294,2,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,2,2,4,2,3,3,4,1,3,4,3,3,3,1,2,1,5,4,3,3,3,5,4,1,5,2,2,4,6,1,5,4,5,3,1,5,2,6,6,4,5,1,1,5,5,3,2,4,3,2,6,1,3,4,1,2,0,1,1,0,0,3,2,6,2
1261,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,4,5,1,1,4,1,4,2,4,4,4,3,3,1,1,1,2,6,6,1,1,1,6,1,1,1,1,6,1,1,1,6,1,1,1,1,3,4,6,1,1,1,1,6,6,6,6,6,4,6,6,1,1,4,4,4,0,1,0,0,0,1,2,9,NA
385,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,3,5,1,4,4,1,4,1,4,4,1,2,4,1,6,1,3,4,4,2,1,1,5,1,2,1,1,1,1,1,3,6,1,4,1,1,1,6,4,1,1,1,1,1,5,6,1,5,2,3,6,1,6,3,3,2,1,0,0,0,0,2,2,5,1
2048,6,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,4,5,1,2,4,4,3,2,4,4,3,1,2,4,5,1,1,5,4,1,2,1,6,1,1,1,2,2,1,3,1,6,2,2,1,3,2,3,5,2,3,3,2,5,4,1,5,5,5,3,3,5,3,3,6,1,0,0,1,1,0,1,2,12,2
1196,4,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,4,3,1,1,3,1,4,1,4,4,1,1,4,2,3,1,1,5,2,1,1,2,5,2,1,2,2,1,2,2,2,6,1,3,1,3,4,3,4,1,2,3,3,4,1,3,1,5,2,3,3,2,3,1,3,1,0,0,1,0,0,6,2,8,1
2126,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,3,4,2,2,2,2,2,1,2,2,2,2,2,2,2,1,3,2,3,3,3,2,6,3,5,3,4,3,4,4,4,2,3,3,3,4,4,3,3,3,3,3,2,3,3,3,4,4,4,1,2,4,3,4,3,2,1,0,0,0,0,3,2,6,2
833,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,4,5,1,4,3,2,4,1,4,4,4,1,4,4,6,1,2,6,3,1,2,1,4,3,3,3,3,3,2,3,3,4,3,4,1,1,4,3,5,2,5,4,6,5,3,2,2,4,3,5,4,3,5,2,1,4,0,0,0,1,1,1,2,6,1
2045,6,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,3,5,1,3,4,4,4,2,4,4,3,3,4,1,1,1,1,2,5,3,1,2,5,2,5,3,2,3,2,3,2,5,4,3,1,5,1,2,4,2,3,2,3,3,3,2,2,2,3,2,2,2,3,2,2,1,1,0,0,0,0,6,1,1,1
358,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,6,1,4,1,2,1,1,4,4,4,4,4,4,6,2,1,1,3,5,6,2,6,6,3,2,6,3,2,2,5,1,1,1,2,6,3,2,2,6,2,6,6,5,2,2,6,6,1,2,1,2,4,2,2,2,1,0,0,0,0,3,2,1,2
33,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA,3,3,2,2,2,4,4,1,4,4,3,2,2,1,6,1,3,3,6,1,1,1,6,1,1,1,2,2,2,2,2,6,2,4,1,1,1,1,1,1,5,4,1,3,6,1,5,3,3,6,3,2,6,2,5,1,0,1,1,0,0,1,2,11,1
548,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,NA,3,4,2,4,4,2,3,1,4,1,3,1,3,1,4,2,3,1,3,1,1,2,2,2,1,3,1,1,3,5,1,4,1,1,1,2,2,2,2,1,4,2,1,4,3,1,3,5,2,1,4,1,2,3,3,3,1,0,0,0,0,1,1,5,2
2094,8,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,4,5,4,4,4,1,4,1,4,4,4,4,1,4,6,3,6,6,5,2,3,2,3,2,2,2,2,4,2,2,5,6,2,3,2,3,2,4,2,1,5,3,4,2,4,3,3,2,4,4,4,3,5,3,2,4,0,0,0,0,1,1,2,14,1
1828,9,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,4,4,1,3,4,1,4,3,4,4,4,4,2,2,5,1,2,6,3,1,3,2,5,1,2,1,2,2,2,2,2,6,2,2,1,1,3,2,3,3,3,5,3,4,1,1,1,6,2,2,3,2,4,1,4,1,1,0,0,0,0,1,2,14,1
308,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,4,6,1,3,4,4,4,2,4,4,1,4,4,2,1,1,1,1,2,2,1,1,6,1,2,2,3,2,2,2,2,6,2,2,3,2,2,2,3,2,3,2,2,2,3,2,3,3,4,1,3,2,2,2,1,1,0,1,1,1,1,1,2,8,2
883,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,4,5,1,1,1,1,1,1,1,1,1,1,4,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,0,2,2,4,2
103,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,6,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,2,4,3,6,4,3,4,6,3,4,4,4,3,3,4,4,4,3,2,3,3,4,3,3,2,4,4,6,4,6,6,5,4,4,4,4,5,2,1,0,0,0,0,1,1,2,10,1
334,6,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,0,4,4,2,1,2,1,4,1,4,4,3,2,2,2,3,1,2,3,3,1,1,1,5,1,2,1,3,3,2,3,3,5,2,3,2,2,3,4,4,2,3,2,3,4,3,3,2,5,3,2,3,4,4,4,3,1,0,0,0,0,1,1,2,12,1
2083,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,4,5,1,4,4,2,4,1,4,4,4,4,4,4,2,1,1,3,2,1,2,2,4,1,3,2,2,1,3,2,2,5,2,3,2,2,3,3,3,1,2,2,2,4,3,2,3,5,6,4,3,1,2,2,4,1,1,0,0,0,0,1,2,11,1
61,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,2,4,1,3,3,1,4,1,3,4,3,4,3,4,2,2,1,2,2,2,3,2,2,2,2,3,3,2,3,2,3,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,0,0,0,0,6,1,1,1
2060,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,6,4,4,4,2,4,3,4,4,2,4,4,4,5,3,6,1,6,3,3,1,3,5,5,3,4,6,6,3,6,4,4,6,3,3,4,4,6,1,6,3,6,6,6,4,6,4,6,3,6,6,6,6,2,1,0,0,0,0,1,1,2,14,2
295,4,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,3,4,1,4,3,2,3,1,4,4,1,2,4,1,5,1,2,3,1,1,1,3,5,1,1,1,2,2,2,2,1,4,2,2,2,2,3,3,3,1,1,5,1,3,4,1,1,4,2,1,1,2,2,1,3,3,0,1,1,0,1,1,2,13,1
1062,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,2,4,3,1,1,1,3,3,2,1,4,3,4,2,2,2,1,3,2,6,2,4,3,4,4,1,4,3,1,4,1,5,4,3,2,4,3,4,1,3,4,3,2,4,1,1,5,4,1,5,3,5,4,3,5,2,0,1,0,0,0,4,2,3,2
470,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2,5,2,3,3,2,3,2,4,4,4,2,4,2,2,2,2,3,4,1,2,2,6,3,1,2,4,3,3,3,3,5,2,3,3,2,3,3,4,2,6,3,6,3,5,3,4,6,2,5,5,3,3,5,3,3,1,0,0,0,0,1,2,5,2
636,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,NA,3,4,1,2,2,3,3,1,2,3,2,1,4,2,5,2,3,4,2,2,2,2,4,2,3,2,3,2,3,3,2,5,1,3,2,2,3,3,3,2,2,3,2,5,5,1,4,6,2,3,4,4,3,4,2,3,1,0,0,0,0,1,2,6,1
678,4,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,NA,2,2,1,4,4,4,4,1,3,4,2,3,4,3,5,1,2,3,3,2,2,2,1,2,3,2,2,3,2,3,3,5,2,3,2,3,3,2,3,2,2,3,2,3,3,2,3,3,2,3,2,2,2,3,3,3,1,0,0,0,0,1,2,6,1
389,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,3,5,4,4,4,4,4,1,4,4,3,4,4,2,2,1,5,4,3,6,3,1,6,3,1,2,3,5,2,4,3,3,5,5,3,1,5,2,3,1,4,2,5,5,2,3,3,3,5,5,5,5,5,1,3,2,1,0,0,0,0,1,1,4,2
2079,4,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,4,4,4,2,4,1,4,4,4,4,4,4,4,4,6,1,2,4,4,1,1,1,6,1,2,1,1,1,1,1,1,6,1,1,1,1,1,6,4,2,4,6,3,4,5,5,3,6,4,5,5,1,5,1,4,1,0,1,1,0,0,1,2,7,2
1809,10,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,4,3,1,4,4,4,4,1,4,4,4,2,4,4,3,1,1,3,6,1,3,2,6,2,6,2,4,3,3,3,2,3,3,3,3,3,5,4,5,2,2,2,3,5,3,5,2,5,3,5,4,3,4,3,2,1,1,0,0,0,0,1,2,10,1
949,3,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,3,2,1,1,2,1,3,1,1,4,1,1,3,4,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,1,6,2,1,2,2,1,3,2,3,3,6,3,2,1,2,1,3,1,1,2,2,1,1,2,3,0,1,0,0,0,1,1,13,1
562,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,2,2,2,1,3,2,4,2,2,4,5,2,2,4,6,3,4,1,2,5,3,1,3,4,1,2,4,6,6,3,5,5,5,2,3,1,4,5,2,3,5,5,6,5,3,4,2,2,1,4,2,2,0,0,0,1,0,2,1,8,1
1835,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,3,6,1,4,4,1,4,1,4,4,1,4,4,4,3,1,1,3,3,1,1,1,3,1,2,2,1,1,3,1,1,6,1,3,2,1,1,1,1,1,1,1,3,5,4,1,1,6,3,5,1,1,5,1,4,1,1,0,0,0,0,1,2,10,1
1477,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,3,5,1,1,4,2,4,2,4,4,4,4,2,4,4,2,3,3,5,2,2,2,3,2,2,2,3,2,4,2,2,5,2,3,3,2,3,5,3,2,4,5,5,4,5,2,5,5,6,6,5,5,5,5,4,1,0,1,0,0,0,1,2,9,2
1518,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,4,5,1,2,4,1,4,2,4,4,4,1,2,1,6,1,1,6,2,1,1,1,6,1,1,1,1,1,1,1,1,6,1,1,1,1,1,3,2,1,2,3,1,3,3,3,2,6,3,6,2,1,2,1,3,3,1,0,0,0,0,1,2,7,2
814,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,2,5,1,1,3,1,4,1,4,4,3,2,4,1,2,1,1,6,4,1,1,1,5,1,3,1,2,1,1,2,1,4,1,1,1,2,3,1,5,1,2,1,1,4,1,1,2,2,3,4,3,1,1,1,2,1,0,1,0,0,0,1,2,5,2
757,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,NA,3,6,1,4,4,4,4,2,4,4,3,4,4,1,4,5,2,5,3,2,2,3,5,3,3,4,2,3,2,2,3,5,2,3,2,3,2,3,5,3,5,3,2,5,5,4,4,3,5,5,5,5,3,2,3,1,0,1,1,0,0,1,2,7,2
2056,7,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,4,5,4,4,4,4,4,2,4,4,4,4,4,4,2,1,5,2,5,1,5,2,2,5,5,2,2,4,2,3,3,6,2,5,4,2,1,3,5,1,5,3,1,3,5,1,2,5,5,6,3,3,4,1,4,1,0,0,0,1,1,2,2,14,1
1658,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,4,4,1,2,4,2,2,1,4,3,3,1,4,1,3,1,1,6,3,1,1,1,6,1,1,1,1,1,1,1,1,5,1,1,2,2,3,2,1,1,1,1,1,1,1,1,1,6,1,6,4,1,3,1,2,2,1,0,0,0,0,1,2,9,2
1953,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,5,4,1,4,4,2,4,2,4,4,2,2,4,1,3,1,1,3,5,1,4,3,3,3,4,4,2,3,3,2,4,4,2,3,3,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,4,2,1,0,0,0,0,1,2,1,2
1884,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,5,4,4,4,4,4,2,4,4,3,2,3,4,2,3,6,2,6,1,3,3,2,3,5,2,3,2,2,2,5,6,2,3,4,2,2,2,3,3,3,3,5,5,5,3,4,3,3,4,5,4,3,3,5,1,0,0,0,0,1,1,2,12,2
1296,6,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,3,1,3,3,3,3,1,3,3,3,3,3,1,1,3,1,4,4,1,1,1,3,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,3,3,3,3,5,4,5,2,1,6,2,2,3,2,3,1,4,3,1,0,0,0,0,1,2,8,NA
684,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,NA,2,6,1,2,3,3,2,1,3,1,2,2,3,2,3,3,3,4,3,4,1,4,4,3,4,2,3,3,4,2,3,1,3,3,4,4,3,2,3,3,4,4,3,4,2,3,1,3,4,2,2,4,3,2,5,1,1,0,0,0,0,2,2,1,1
593,10,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,NA,5,5,1,1,2,4,3,2,1,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,2,1,0,0,0,0,1,2,13,2
1498,5,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,3,6,1,4,4,1,4,2,4,1,4,4,4,2,3,2,2,3,4,1,4,3,1,3,3,3,3,3,2,2,3,5,3,2,2,2,2,2,3,2,4,4,3,4,4,4,5,4,5,3,4,3,4,3,4,1,0,0,1,0,0,1,2,14,2
1439,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,4,4,1,2,4,1,4,1,4,2,4,2,1,1,5,1,2,5,5,1,1,1,4,2,1,1,3,3,4,4,2,5,3,3,4,3,2,3,4,3,5,5,3,4,5,1,4,5,4,4,4,2,4,5,4,2,1,0,0,0,0,1,2,8,2
87,6,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,4,4,4,4,3,1,4,2,4,2,2,1,5,2,6,2,4,1,2,2,5,2,2,2,3,3,3,3,3,5,4,4,3,2,3,4,3,3,3,3,3,3,4,3,3,5,2,3,4,2,4,3,4,1,1,0,0,0,0,1,2,11,1
2335,4,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,2,2,1,2,2,2,1,1,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,3,3,2,2,3,3,3,3,3,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,4,4,0,1,0,0,0,1,2,14,1
