CaseID,q1,q4r1,q4r2,q4r3,q4r4,q4r5,q4r6,q4r7,q4r8,q4r9,q4r10,q4r11,q56,q57,TechAttitudeMean,TechUseSocialMean,ShoppingAttitudeMean,SocialWebMean,RadioWebMean,VideoWebMean,LeaderMean,Clusters
438,2,0,0,0,1,0,0,0,0,0,0,0,1,1,2.6,4,3.9,2.25,2,2.75,3,5
584,4,0,0,0,0,0,0,0,0,0,1,0,7,1,2.8,3.5,2.9,3,3.5,3,2.833333333,6
312,6,0,0,1,1,1,1,0,0,0,0,0,14,1,2,2.5,2.1,2.5,3.5,2.5,1.916666667,2
2332,2,1,1,0,0,1,1,1,0,0,0,0,6,2,2.6,2.25,2.8,1.75,1.5,2,1.916666667,4
235,4,1,0,1,1,1,0,0,1,0,0,0,4,1,2,2,2,1.5,1.5,1.5,1.666666667,7
652,2,1,0,0,0,1,1,1,1,1,0,0,2,2,2.2,3.5,3.1,2.25,3.5,2.5,2.166666667,3
1912,2,1,0,1,0,1,1,0,0,0,0,0,1,1,3,3.25,2.3,2.5,3.5,2.5,2.5,3
1669,3,1,0,0,0,1,1,1,1,0,0,0,3,2,3.2,2,3.7,3.25,3.5,2.5,2.416666667,3
692,2,0,0,0,0,1,1,1,0,0,0,0,2,1,3.2,2.75,3.4,2.75,2.25,3,2.583333333,2
2197,5,1,1,1,1,1,1,1,1,1,0,0,14,1,1.4,1,1.9,1,1.25,1.25,1.083333333,4
54,2,0,0,0,0,1,1,0,0,0,0,0,5,1,2.8,2.75,2.6,3,4,3.25,2.25,5
1060,2,1,0,0,0,0,1,0,1,0,0,0,3,2,2.2,2,3.2,2.5,1.75,2,1.75,1
335,9,0,0,0,0,1,0,0,1,0,1,0,5,1,4,3,4.4,4,4,3.25,2.75,6
410,7,0,0,0,1,1,1,0,1,0,0,0,13,1,2.2,2.75,2.2,2,2.75,2.5,1.75,2
1166,10,0,0,0,0,1,1,0,1,0,0,0,10,1,3.2,3.75,3.5,3.25,4,4,2.75,5
2241,9,1,0,1,1,1,1,1,0,0,0,0,9,1,2.6,3,3.5,3.25,3.25,3.25,2.333333333,7
2340,5,1,0,0,0,0,0,1,1,1,0,0,14,1,2.8,3,4.4,2.75,3.25,2.75,2.5,1
573,3,0,0,0,0,1,1,1,1,1,0,0,12,2,3,2.25,2.2,2.75,4,3.5,2.416666667,2
708,4,1,0,1,0,1,1,1,1,1,0,0,7,1,1.6,1.25,2,2.5,2,2,1.416666667,7
152,6,0,0,0,0,1,1,0,1,0,0,0,5,1,2.6,3,2.6,2.75,3,3.5,2.166666667,2
515,3,1,0,0,0,1,1,1,0,0,0,0,3,1,2,2.5,3.7,2.5,4,3.25,1.916666667,3
1593,6,1,0,0,0,1,1,0,0,0,0,0,13,2,1.6,2,1.7,1.75,2.75,1.75,1.416666667,2
653,7,0,0,0,0,0,1,1,1,0,0,0,12,1,2.4,3,2.8,3,2.75,3.25,2.083333333,1
465,2,0,0,1,0,1,0,0,0,0,0,0,6,2,2,3.5,4.7,3.5,4,3.25,2.083333333,5
1205,2,0,0,1,1,1,1,1,1,1,0,0,8,1,1.2,1.5,2.4,2.5,3.5,2,1.083333333,7
1922,1,1,0,0,0,0,1,0,0,0,0,0,14,2,4.2,3,5.6,3.25,3.5,3.5,3.083333333,1
1869,2,1,1,0,0,1,1,0,1,0,0,0,9,2,1.2,2,2.9,3.25,3.5,3.25,1.25,4
2323,5,1,0,1,0,1,1,0,1,0,0,0,13,1,2.2,2,2.3,1.75,3,2.25,1.666666667,3
962,5,1,1,1,1,1,1,1,1,1,0,0,14,1,2.2,2.5,1.6,2,2,2,1.916666667,4
1334,6,1,0,0,0,0,1,0,1,1,0,0,14,1,2.6,3.25,2.8,3,3.75,3.5,2.083333333,3
846,5,1,0,0,0,1,1,0,0,0,0,0,8,2,3.2,2.75,3,2.75,3,2,2.5,3
1232,6,0,0,1,0,0,1,1,0,1,0,0,13,2,3.2,3.5,3.4,3.25,3.5,3.5,3.083333333,1
667,7,1,1,1,0,1,1,1,1,1,0,0,13,1,2.4,2.75,2.8,2.75,2,3.25,2.25,4
2182,2,1,1,1,1,1,1,1,1,0,0,0,7,2,1.8,2,1.9,2.25,2.5,2,1.666666667,4
499,2,1,0,0,0,0,1,0,0,1,0,0,7,2,3.2,3.75,3.6,3.75,3.5,3.5,3,1
1688,2,1,0,1,0,1,1,0,1,0,0,0,4,1,2.2,2.5,2,3,3.25,2.5,2.166666667,3
1675,8,1,0,0,0,0,0,0,0,1,0,0,10,2,2.4,3,4.1,3.5,4,2.5,2.5,1
1165,6,0,0,0,0,0,0,1,0,0,0,0,8,1,1,1,2.8,3,3.25,3.25,0.833333333,2
2155,4,1,1,1,1,1,1,0,1,0,0,0,6,2,1.8,2,1.5,2.75,3,3.25,1.5,4
2010,3,1,0,0,0,0,1,0,1,0,0,0,6,1,2.8,3,2.7,2,3.75,3,2.333333333,1
1514,3,1,0,1,1,1,1,1,1,1,0,0,12,2,2.2,1.5,2.7,2,3.75,2.25,1.583333333,7
1678,4,1,0,0,0,1,1,1,1,1,0,0,6,2,1.8,1.25,3.1,3,4,2.5,1.583333333,3
1231,8,0,0,0,0,0,1,1,0,0,0,0,4,1,2.4,2.75,2.3,2.75,3.25,2.75,2.166666667,1
1278,7,1,0,0,0,0,1,1,0,1,0,0,7,1,1.6,1.25,1.6,3.25,3.75,3.25,1.333333333,3
9,6,0,0,0,0,0,1,1,0,0,0,0,11,2,2.8,2.75,2.7,3,3.5,3.5,2.166666667,1
802,3,0,1,0,1,1,1,1,1,1,0,0,5,2,2.8,2.25,3.9,1.25,2.75,1.5,2.083333333,4
780,2,1,0,1,0,1,0,0,0,0,0,0,1,2,3,3.25,2,2,2,2,2.583333333,5
1116,3,0,0,0,0,1,0,0,1,0,0,0,2,1,1,1,1,1.5,3,3.75,0.833333333,2
849,3,1,1,1,1,1,0,0,1,0,0,0,12,2,1.8,1.5,1.4,1.25,1.5,1.75,1.166666667,4
2106,2,1,0,1,0,1,1,0,0,0,0,0,6,2,2.6,2,3.9,3.25,3.75,3,2.083333333,2
2367,2,1,1,1,1,1,1,1,1,1,0,0,12,2,1,1,1,1,1,1,0.833333333,4
1644,6,1,0,0,0,1,1,1,1,0,0,0,13,2,2.8,2.25,3.3,2.5,3.25,2.75,2.166666667,3
1208,3,0,0,0,0,0,1,1,1,0,0,0,10,1,2,1.75,2.9,2.75,3.75,2.5,1.583333333,1
195,8,0,0,1,0,1,1,0,1,1,0,0,12,2,3.8,2.75,2.9,1.5,3,2.5,2.416666667,2
1207,2,0,0,1,0,1,1,1,0,0,0,0,6,2,3,3.75,4.4,3.25,4,3.75,2.916666667,5
1012,6,0,0,0,0,0,1,0,0,0,0,0,6,1,2.6,3,4.1,3.25,3.75,3.5,2,1
1175,4,0,0,1,0,1,0,0,0,1,0,0,12,1,3,3,3.1,1.75,4,3,2.5,5
191,11,0,0,0,0,0,0,0,0,0,0,1,7,1,3.6,4,4.5,3.25,4,4,3.083333333,8
822,9,1,0,0,1,1,0,0,0,0,0,0,12,2,1.4,1,1.8,2,2.5,2.75,0.833333333,2
80,6,0,0,0,0,1,1,1,0,0,1,0,12,2,3,2.75,3.5,2.25,3.25,2.25,2.083333333,6
1252,8,0,0,0,0,0,0,0,0,0,0,1,5,1,2.2,2.25,3.6,4,4,3,1.833333333,8
296,9,0,1,1,1,0,0,0,1,1,0,0,6,1,4.8,2.75,2.6,2.5,3,2.75,2.333333333,6
1534,5,1,0,0,0,0,1,1,1,1,0,0,8,1,2.4,2.5,3.1,2.5,3.25,2.25,2.166666667,3
2251,3,1,0,0,0,1,1,0,0,0,0,0,10,1,1.4,1.25,3.1,1.75,3.25,2,1.083333333,3
1272,4,1,1,0,0,0,1,1,0,1,0,0,5,2,2.2,2,3.7,2.75,3,2.5,1.833333333,4
372,4,0,0,0,0,1,1,0,0,0,0,0,6,1,3.2,2.75,4.4,3.25,4,3.75,2.833333333,5
1107,7,0,1,0,0,0,0,0,0,0,0,0,10,1,3.2,2.75,4.7,3,1.75,2.25,2.333333333,5
1797,8,1,0,1,0,1,1,1,0,1,0,0,14,2,2,2.5,2.9,2.5,3.25,2.75,2.166666667,7
264,2,0,0,1,1,1,1,1,1,1,0,0,3,2,2.8,2,2.3,3.25,3.25,2,2.25,7
1154,4,0,0,1,0,0,0,1,1,0,0,0,14,2,3.4,3.25,3.5,3,3,3,2.583333333,5
785,6,0,0,0,1,1,1,1,1,0,0,0,11,1,2.4,1,1.6,3.25,2.25,3.25,1.416666667,2
1142,4,0,0,1,0,0,0,0,0,0,0,0,14,1,1,1,5,1.75,1,1.75,0.833333333,2
1305,5,1,1,1,0,1,1,1,1,1,1,0,12,1,1.6,2.25,3.3,2.25,3,2,1.583333333,6
1560,6,1,0,0,0,1,1,1,0,1,0,0,10,2,3.2,2,3.8,2,3.25,2.75,2.166666667,3
2309,3,1,0,0,1,1,0,0,0,0,0,0,12,1,1.8,2.5,3,3,3.75,2.5,1.916666667,1
669,2,1,0,0,0,1,1,0,1,0,0,0,14,2,4.2,3.25,1.8,2.5,4,2.5,3.416666667,3
2283,3,1,0,0,0,1,1,1,0,1,0,0,8,1,2.2,2,2.7,3,2.75,2.5,1.666666667,3
489,5,0,0,1,0,1,1,1,1,1,0,0,12,2,2.8,2.75,2.4,1.75,3.25,1.75,2.166666667,2
1384,5,1,0,0,0,1,1,1,1,0,0,0,14,1,3.2,3.25,2.5,3.25,3.25,3.5,2.666666667,3
1713,8,1,0,0,0,0,1,0,0,1,0,0,14,2,2.4,3,4.4,3.5,4,3.5,2.583333333,1
637,3,1,1,1,0,1,1,1,0,0,0,0,2,1,1,1,1,1.5,1.5,1,0.833333333,4
590,2,1,0,1,0,0,0,0,1,0,0,0,1,1,1,3.75,4.5,2.25,2.75,2.75,1.833333333,5
278,2,0,0,1,1,0,1,1,1,0,0,0,4,1,2.8,3.75,3.8,2.25,3,2.25,2.833333333,5
165,9,0,0,0,0,1,1,1,0,1,1,0,5,2,4.2,2.75,4.5,2.25,4,3.5,2.25,6
10,6,1,0,1,0,1,1,1,1,0,0,0,10,1,3.8,3,2.9,2.75,3.75,3,2.583333333,3
457,5,1,1,1,1,1,0,1,1,1,0,0,7,2,4,2.25,2.5,1,1,1,2.5,4
520,2,0,0,1,0,1,1,1,0,0,0,0,4,1,2.4,2.25,3.2,2,3.5,1.75,1.916666667,2
1924,6,1,0,0,0,1,1,0,0,0,0,0,8,2,4,2.75,3.4,3,3.25,2.75,3,3
818,2,1,0,1,0,1,1,0,1,0,0,0,4,2,3.2,3,2.4,2.25,3,2.5,2.5,3
238,2,0,0,0,0,0,1,1,0,1,0,0,6,2,2.4,3.5,4.4,3.25,3.25,3,2.25,1
618,3,0,0,0,0,1,1,1,0,0,0,0,6,2,3,3,1.7,2.5,3,1.75,2.5,2
1926,1,1,0,0,0,1,1,0,0,0,1,0,1,1,2.2,5,2.1,3.25,3.25,2.75,3,6
403,2,0,0,1,0,1,1,1,0,1,0,0,7,2,2,1.75,2.3,2,3,2.5,1.416666667,2
1806,5,1,0,1,0,0,1,0,0,0,0,0,7,1,2.6,2.25,3.3,2.5,3.25,2.5,2.083333333,1
2085,2,1,0,1,0,1,1,0,1,0,0,0,9,1,1.4,2,2.5,3.25,3.25,3.5,1.333333333,3
1810,2,1,0,1,0,0,1,0,1,0,0,0,10,2,2.8,3.5,3.3,3.25,3.5,3.5,2.916666667,1
1859,6,1,0,0,0,1,0,1,0,1,0,0,6,2,2.8,2,3.3,3.75,2.75,2.75,2.333333333,1
466,2,0,0,1,0,1,1,1,0,0,0,0,7,1,3.6,3.75,3.8,3.25,3.75,3,2.666666667,2
760,7,0,0,0,0,1,1,0,0,0,0,0,13,1,1.8,4.25,3.4,3.25,3,3.5,2.5,5
1228,3,1,0,1,0,0,1,0,1,0,0,0,3,1,4,1.5,3.1,2.5,3.5,2.75,2,1
1362,1,1,0,0,0,0,0,0,0,0,0,0,9,2,3.6,4.75,5.9,3,4,2.5,3.916666667,5
1995,2,1,0,0,0,1,1,0,0,0,0,0,4,2,2,2.25,2.5,3,3.75,2.75,1.666666667,3
490,2,1,1,1,1,1,0,0,1,1,0,0,10,2,1.4,1.5,1.7,1.75,2,1,1.25,4
700,2,1,1,1,1,1,1,1,1,1,0,0,8,2,2.8,2.25,1.9,2,2.5,1.75,2,4
717,6,1,0,1,0,1,1,0,0,0,0,0,9,1,2.2,2.5,2.8,3.25,3.25,2.75,2.166666667,3
544,6,1,0,0,0,1,1,0,0,0,0,0,6,1,1,1,1.4,1.5,2.25,2.5,0.833333333,2
1255,3,1,1,1,0,1,0,1,0,1,0,0,4,1,1.4,2.75,2.8,2,3.75,2.5,1.75,4
1303,3,1,0,0,0,1,1,0,0,0,0,0,14,2,3.8,2.25,3.2,2,4,3.25,3,3
2355,2,1,1,1,1,1,1,1,1,1,0,0,4,1,2,2,2,1.75,2,2.25,1.666666667,4
1215,2,1,0,1,0,1,1,1,0,0,0,0,1,2,2.4,2.5,1.9,3.25,3.25,2.75,1.416666667,2
1831,7,1,1,1,0,1,1,1,0,1,0,0,12,2,3.2,2.25,4,2.75,2.75,2.5,2.166666667,4
915,10,1,0,0,0,1,1,0,0,0,0,0,6,1,3,2,2.9,2,2,1.75,1.666666667,3
352,2,0,0,1,0,1,1,0,0,0,0,0,6,2,1,1,3,4,3.25,2.5,0.833333333,2
1768,6,1,0,0,0,1,1,0,0,0,0,0,8,1,1.6,1.25,3.6,3.5,4,2.5,1.5,3
20,10,0,0,0,0,0,0,0,0,0,0,1,7,1,2.2,3,3.6,4,4,3.25,2.416666667,8
1986,5,1,0,0,0,0,1,0,0,0,1,0,7,1,3.2,3.25,3.5,3,2.5,2.75,2.666666667,6
464,2,1,0,0,0,0,0,0,0,0,0,0,8,2,3.8,3.75,3.1,2.5,3.25,2,3.333333333,5
838,2,0,0,0,0,1,1,1,0,0,0,0,3,2,3,2.75,2.8,3,2.5,3,2.416666667,2
569,3,0,0,0,1,0,0,0,0,0,0,0,14,2,3.4,2.5,1.4,1,1.5,1.25,2.166666667,7
102,3,1,0,1,0,1,1,1,1,1,0,0,8,2,1,2.25,1,1.75,2.5,3.25,1.25,7
1707,5,1,0,1,0,1,1,0,1,0,0,0,4,1,2.4,3,4.2,3.25,3.5,2.5,2.083333333,3
2289,4,1,0,0,1,0,1,1,0,0,0,0,12,1,2.8,3,2.7,2.5,3,2,2.416666667,1
816,3,1,0,0,0,0,1,0,0,0,0,0,4,2,2.6,4,3.7,3.25,3.25,4,2.833333333,1
1443,3,1,0,1,0,1,1,1,1,1,1,0,10,1,1.6,3,2.4,3,2.5,3.25,1.916666667,6
1547,5,1,0,0,0,0,1,0,0,1,1,0,5,2,2.4,2.5,3.7,2,4,3,1.75,6
657,3,1,0,0,0,1,1,0,0,1,0,0,8,2,2,3,2.9,2,2.75,1.5,2.166666667,3
2024,10,1,0,0,0,0,0,1,0,0,0,0,7,1,3.4,3,2.9,3.25,3.5,3.5,2.25,1
1032,6,0,0,1,0,1,0,0,0,0,0,0,9,1,2.4,3.25,2.4,4,3.25,3.25,2.75,5
424,6,1,0,0,0,1,1,1,1,0,0,0,5,2,3.2,2.5,3.2,2.5,3.5,2.5,1.916666667,3
1321,3,1,0,1,0,1,1,0,0,0,0,0,2,2,2,2,3.2,3,2.75,3.25,1.833333333,2
1203,6,0,0,0,0,1,1,1,0,1,0,0,11,2,3,3,3,3.25,3.75,3.5,2.5,2
2293,2,1,0,1,0,1,1,1,0,1,0,0,5,1,2.4,1.75,1.9,2,2.25,2,1.666666667,7
162,6,1,0,1,0,1,0,1,1,1,0,0,8,1,2.4,3,3.8,3.5,3.25,3.25,2.333333333,6
1519,7,1,0,1,0,0,1,0,1,1,1,0,1,2,3,3.25,3.8,2.5,3.75,1.25,2.416666667,6
345,5,1,1,0,1,1,1,0,1,0,0,0,12,2,1.6,1.5,2.2,2,2.5,2.5,1.166666667,4
94,8,0,0,1,0,1,0,1,1,0,0,0,8,2,3,3.75,3,2.5,3.5,1.75,2.25,2
1054,2,0,0,0,0,1,1,0,1,0,0,0,6,1,1.6,2,2.8,3.25,3.25,3.25,2,2
1073,2,0,0,0,0,1,1,1,0,0,0,0,7,2,2.8,2.75,2.3,2.25,2.25,1.75,2.333333333,2
888,2,1,1,0,0,1,1,1,0,0,0,0,9,1,1,1,1,2,2.5,1.75,0.833333333,4
96,9,0,0,1,0,1,1,1,0,1,0,0,14,1,2.8,2.75,3.2,3,3.5,3.5,1.5,2
1174,5,0,0,0,0,1,1,0,1,0,0,0,4,1,2.6,3.5,2.6,3.25,3.25,3,2.5,2
1430,3,1,0,1,0,1,1,1,0,0,0,0,9,2,3,2.25,3.2,3.25,4,3,1.833333333,2
1887,3,1,0,0,1,1,1,1,1,1,0,0,5,1,2.4,2.25,2.3,3.25,3,3.5,1.833333333,7
144,4,0,1,0,1,0,1,1,1,1,0,0,14,2,2,2,2,2,2,2,1.583333333,4
1900,8,1,0,1,0,1,1,1,1,0,0,0,14,2,2.6,2.25,2.4,3,3,3.5,1.833333333,3
1877,8,1,0,1,0,1,1,0,0,0,0,0,12,2,1.6,1,4.1,2.75,3.75,2,1,3
1413,5,1,0,0,1,1,1,1,0,1,0,0,12,2,3.4,2.5,3,3,3,2.25,2.5,7
622,3,0,1,1,0,1,1,1,0,1,0,0,9,1,1.6,2.25,1.5,1,1.5,1.25,1.5,4
251,6,0,0,0,0,1,0,0,0,0,0,0,12,1,2.8,3.5,3.5,3.75,3.25,3.25,2.666666667,1
966,7,1,0,0,1,0,1,0,0,0,0,0,2,1,3.2,3,3.7,3.25,3.5,3.75,2.75,1
1445,10,1,0,0,0,1,1,1,1,0,0,0,9,1,4,4,4,3,3.25,3.5,2.916666667,3
91,4,1,0,0,0,0,1,1,0,1,0,0,6,1,1.8,3.25,2.3,2,2.25,2.5,2.166666667,1
1738,9,1,0,1,1,1,1,1,1,1,0,0,9,1,3.2,3.25,4.2,2.5,3.5,2.5,2.75,7
293,2,0,0,0,0,0,0,0,1,0,0,0,4,1,3,3.25,2.9,2,1.5,2.5,2.333333333,5
904,1,0,1,0,1,0,0,0,0,0,0,0,13,2,3,3.5,1.2,2.25,1.75,1.5,2.833333333,7
1257,7,1,0,1,1,1,1,1,1,1,0,0,14,2,2.8,2.25,4.1,2,3.25,2.25,2,7
1136,4,0,0,1,0,1,1,0,0,0,0,0,6,1,3.4,4,2.9,3,3.25,3.75,3.166666667,5
1612,3,1,0,1,0,1,1,0,1,0,1,0,14,1,2.2,2.75,1.6,2.5,3.25,2.75,1.916666667,6
291,5,1,0,1,0,1,1,1,0,0,0,0,8,1,3.2,3.75,4.7,3.25,3.75,3,3,2
2314,2,1,1,0,1,0,1,1,1,0,0,0,2,2,1,1,1,1,1,1,0.833333333,4
715,2,1,1,1,0,1,1,1,1,1,0,0,11,2,3.6,2,2.3,1.75,2.5,1.5,2.333333333,4
1989,1,1,0,1,0,1,1,1,0,0,0,0,7,2,2.2,3.25,4,3.25,4,2.5,2.583333333,2
998,4,0,0,0,0,0,0,1,0,0,0,0,1,2,3,3,3,2,2,2,2.5,5
974,4,1,1,0,1,1,1,1,1,0,0,0,9,2,1.8,2.75,1.8,1.75,2,2,2.166666667,4
970,8,0,0,0,0,0,0,0,0,0,0,1,12,1,2.8,3,3,3,3.5,3.5,2.5,8
1963,7,1,0,0,0,1,1,0,1,1,0,0,14,1,3.4,2.5,4.2,3,3.5,3.5,2.083333333,3
2110,9,1,1,1,1,1,0,1,1,1,0,0,8,2,2.4,2.25,2.1,4,3.25,2.5,1.833333333,4
1600,5,1,0,0,1,1,1,1,1,0,0,0,10,2,2.6,2.5,3.5,3.5,3.75,3.5,2,3
242,5,1,1,1,1,1,1,1,1,1,0,0,9,2,1.6,1,1.2,2.5,2,2,1.083333333,4
615,5,1,0,0,0,1,1,1,0,0,0,0,9,1,2.6,2,3.5,2.75,3.25,3.25,1.666666667,3
1817,10,1,0,0,0,1,0,1,0,1,0,0,14,2,3.6,4,4,4,4,3.5,3.333333333,1
2142,2,1,0,0,0,1,1,0,1,0,0,0,1,2,2.6,2.75,2.9,2.5,3,2.25,2,3
1823,11,1,0,1,1,0,0,0,0,1,1,0,14,2,2.8,2.5,4.3,3.25,3.5,2.5,2.583333333,6
1085,4,0,0,0,1,1,1,1,1,1,0,0,3,2,2.8,2.25,1.7,2.5,4,3,1.75,7
1966,2,1,1,0,0,1,1,1,0,1,0,0,3,2,1.4,2.25,2.8,2.5,2.75,3.5,1.416666667,4
1155,3,0,0,0,0,1,1,0,0,0,1,0,8,2,3.2,2,1.4,3.25,3.5,3.5,2.25,6
73,8,1,0,0,0,1,0,1,1,0,0,0,5,2,3.2,3,3.7,2,3.25,3.25,2.666666667,3
798,5,1,1,1,1,1,0,1,1,1,0,0,8,2,2.8,3.5,2.3,3,2,1.5,2.5,4
639,3,1,0,0,0,1,1,1,0,0,0,0,11,2,2,2,2.4,1.75,2.5,2.5,1.666666667,2
595,3,1,0,0,1,1,1,1,0,0,0,0,8,2,2.6,2,3,1.5,2.5,1.5,2.083333333,7
663,3,0,1,0,0,0,1,1,1,1,1,0,7,1,2.4,1.5,3.3,3.25,3.25,3,1.583333333,6
723,7,0,0,0,0,0,0,0,0,0,0,1,4,2,1.6,1.25,2.1,3.25,2.5,2.5,1.083333333,8
297,3,1,1,1,1,1,1,1,1,1,0,0,1,2,1,1,1,1,1,1,0.833333333,4
732,4,1,0,1,1,1,1,0,1,0,0,0,9,1,1.8,1.5,1.5,1.75,3,2.25,2,7
2177,2,1,1,1,1,1,1,0,0,0,0,0,5,2,2.4,2.5,2.5,3,2.5,2.75,1.916666667,4
1284,1,1,0,0,0,1,0,0,0,0,0,0,4,1,1.4,1.5,1.2,2.75,2.75,3.25,1.333333333,2
2169,2,1,0,1,1,1,1,1,1,0,0,0,6,2,2.2,2.5,2.9,1.75,2.75,1.75,1.916666667,7
886,2,1,0,1,1,1,1,1,0,0,0,0,11,2,3.2,2.5,2.6,1.75,2.25,2.5,2.083333333,7
705,5,1,1,1,1,1,1,1,1,0,0,0,5,2,2.2,1,1.8,1.75,2.5,2.25,1.583333333,4
288,2,0,0,1,0,1,1,0,0,0,0,0,6,1,1.6,1.75,2.1,2.75,3.5,2.75,1.416666667,2
598,2,1,0,1,0,1,0,0,0,0,0,0,5,2,1.6,2,1.5,2.75,3,2.25,1.333333333,2
1186,3,0,0,1,1,1,0,0,0,0,0,0,9,2,2.8,3,3,2,2,2,2.416666667,7
1503,6,1,0,0,0,1,1,0,1,0,0,0,11,1,3,2.75,2.5,3.25,3.75,2.75,2.666666667,3
184,10,0,0,0,0,0,0,0,0,0,1,0,4,1,3.4,3.75,4,2.75,4,3.75,2.583333333,6
666,2,0,0,1,1,1,0,0,0,0,0,0,7,2,1.6,2.5,2.7,1.5,2.5,2.25,1.583333333,7
1139,3,0,0,0,0,1,1,0,1,0,0,0,7,1,2.4,2.25,1.6,3,4,3.5,1.833333333,2
38,6,1,0,1,1,1,0,0,1,0,0,0,12,1,3,3.5,3.1,4,3.75,3,3.166666667,1
1723,5,1,0,1,0,1,1,1,1,1,0,0,6,2,3.2,3.25,2.8,2.5,3.25,2.75,2.666666667,3
131,2,1,0,1,0,1,1,0,0,0,0,0,1,2,2.6,2.25,2.7,2.5,3.25,2.5,2,2
929,6,0,0,1,1,1,1,1,1,1,0,0,11,1,3,3,2.7,3,3,3.25,1.916666667,7
1133,3,0,0,0,0,0,0,0,0,0,0,1,1,1,2.6,3,2.8,3.25,4,3.5,2.333333333,8
1050,2,0,0,1,0,1,1,1,1,1,0,0,2,1,1.8,2,1.6,2.25,2.25,3,1.333333333,7
2384,7,1,0,0,0,0,0,1,1,0,0,0,6,2,2,2,2,1.5,1.5,2.5,1.666666667,2
1480,5,1,0,0,0,1,1,0,0,0,0,0,12,1,2.2,1.75,3.2,1.75,3.25,2.5,1.75,3
1961,4,1,0,0,0,1,1,0,0,0,0,0,11,1,3,2.5,3.8,3.25,3.25,2.75,2.5,3
259,4,1,0,0,0,1,1,1,0,0,0,0,7,2,3.4,2,3.1,2.75,3.25,2.5,1.833333333,3
742,2,0,0,0,1,1,0,0,0,0,0,0,5,2,3,3,3.2,2.5,3,2.5,2.5,5
677,5,0,0,0,0,1,1,1,1,0,0,0,5,1,2.4,2.5,3.5,3.25,2.75,3.25,2.166666667,2
612,4,0,0,0,0,1,1,0,0,0,0,0,12,1,2.6,3.75,3.6,2.75,4,3.5,2.25,5
2369,3,1,0,0,0,1,0,0,1,0,0,0,4,1,3.4,3.5,2.9,3.25,3.25,3.5,2.666666667,5
1624,4,1,0,0,0,0,1,0,1,0,0,0,13,2,2,2.25,2.2,3.25,3.5,3,1.666666667,3
633,2,1,0,1,1,1,1,1,0,0,0,0,5,1,2,2.25,2.1,1.25,1.25,1.25,1.666666667,7
701,2,1,1,1,1,1,1,1,0,0,0,0,1,2,1,1,1,3.25,3.75,3.25,0.833333333,4
1468,6,1,0,0,0,1,1,1,0,0,0,0,12,1,3.6,3.5,3.3,1.75,3.75,1.75,2.583333333,3
473,11,0,0,0,0,0,1,0,0,0,0,0,5,1,3,3.5,3.1,3.25,4,3.5,2.416666667,1
1423,6,1,0,1,0,1,1,1,1,1,0,0,14,2,2.6,1.5,2,2.25,3.25,2,1.666666667,7
524,8,0,0,0,0,0,1,1,0,0,0,0,8,1,2.8,2,3.4,3.25,2.75,3.25,2.166666667,1
1271,7,1,0,1,0,1,1,0,1,1,0,0,10,1,3.2,4.5,4.7,3.25,4,3.25,2.916666667,1
2288,3,1,0,0,0,1,1,1,1,0,0,0,7,1,2.2,3.5,3.1,2,3.5,2.75,2.333333333,3
1937,3,1,0,1,0,1,0,1,1,1,1,0,6,1,3,3,3.5,3.25,2.5,2.5,2.583333333,6
588,3,1,0,0,0,0,0,0,1,0,0,0,4,2,3.2,3.5,3,3.25,4,3.25,2.916666667,5
246,6,1,0,1,1,1,1,1,1,0,0,0,3,1,2.2,3,2.3,1.75,1,2.25,2.083333333,7
945,3,1,0,1,1,1,1,0,0,0,0,0,7,2,2.2,2.25,2.1,2.75,2,1.75,2,7
586,4,1,0,0,1,1,0,1,1,0,0,0,11,2,2.8,2.75,3.4,3.75,3.25,3,2.166666667,3
839,2,1,0,0,0,1,1,1,0,0,0,0,2,1,3.6,3.75,3.2,3.25,3,3.25,3.083333333,5
1351,4,1,0,0,0,0,1,0,0,1,0,0,13,2,3.2,2.5,2.7,2.75,2.5,2.75,2.416666667,1
1885,9,1,1,1,1,1,1,1,1,1,0,0,4,1,2.8,2.5,3.5,3.25,3.5,2.5,2.166666667,4
1102,8,1,0,1,0,1,1,1,1,0,0,0,13,1,2.8,2.25,1.6,2.25,2.25,2.25,1.833333333,3
856,7,0,0,0,0,1,0,1,1,1,0,0,5,2,3.2,2.75,3.6,2,2.75,2.5,2.25,2
1641,3,1,0,0,0,1,1,0,0,1,0,0,5,2,3.2,2.75,3.6,2.25,3.25,2.75,2.5,3
190,7,0,0,0,0,1,1,0,0,0,0,0,10,1,2.8,3.5,3.3,3,3,3.25,2.416666667,5
1446,7,1,0,0,0,0,1,0,1,0,1,0,14,1,3,3.5,2.6,2.5,3.5,3,2.333333333,6
1982,11,1,0,0,0,1,0,0,0,0,0,0,14,1,3.2,3.25,3.6,4,4,4,2.916666667,1
1466,5,1,0,0,0,1,1,0,1,1,0,0,12,2,2.6,2.25,3.1,3.25,3.5,3.75,1.916666667,3
659,5,0,0,1,0,1,1,0,0,0,1,0,12,2,3.6,2.75,2.9,3.5,4,3.75,2.583333333,6
744,3,0,0,0,0,1,1,0,0,0,0,0,4,1,1.8,3.5,3.6,3.25,3.5,3.25,2.583333333,5
